"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CERC","Cerecor Inc.","2.51","190868334.11","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cerc",
"CRNC","Cerence Inc.","42.59","1554341300.68","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/crnc",
"CERN","Cerner Corporation","68.65","20893531390","n/a","1986","Technology","EDP Services","https://old.nasdaq.com/symbol/cern",
"CERS","Cerus Corporation","6.66","1092158781.3","n/a","1997","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/cers",
"CEVA","CEVA, Inc.","35.43","779612490.72","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/ceva",
"CFFA","CF Finance Acquisition Corp.","10.69","384017041.04","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/cffa",
"CFFAU","CF Finance Acquisition Corp.","12","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/cffau",
"CFFAW","CF Finance Acquisition Corp.","1.405","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/cffaw",
"CSBR","Champions Oncology, Inc.","9.33","112410620.34","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/csbr",
"CHNG","Change Healthcare Inc.","11.4","3460203137.4","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/chng",
"CHNGU","Change Healthcare Inc.","43.94","0","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/chngu",
"CTHR","Charles & Colvard Ltd.","0.705","20432246.55","n/a","1997","Consumer Durables","Consumer Specialties","https://old.nasdaq.com/symbol/cthr",
"GTLS","Chart Industries, Inc.","40.16","1443982518.4","n/a","2006","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/gtls",
"CHTR","Charter Communications, Inc.","507.99","104878366252.59","n/a","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/chtr",
"CHKP","Check Point Software Technologies Ltd.","105.02","15016377642.7","n/a","1996","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/chkp",
"CHEK","Check-Cap Ltd.","0.559","16865768.998","n/a","2015","Health Care","Medical Electronics","https://old.nasdaq.com/symbol/chek",
"CHEKZ","Check-Cap Ltd.","0.08","0","n/a","n/a","Health Care","Medical Electronics","https://old.nasdaq.com/symbol/chekz",
"CKPT","Checkpoint Therapeutics, Inc.","2.07","113972142.42","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ckpt",
"CEMI","Chembio Diagnostics, Inc.","3.52","70993130.56","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cemi",
"CCXI","ChemoCentryx, Inc.","55.44","3760717791.6","n/a","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ccxi",
"CHMG","Chemung Financial Corp","24.74","119421192.26","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/chmg",
"CHFS","CHF Solutions, Inc.","0.485","19112864.48","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/chfs",
"CHMA","Chiasma, Inc.","6.78","286559011.98","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/chma",
"CSSE","Chicken Soup for the Soul Entertainment, Inc.","6.97","83691773.16","n/a","2017","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/csse",
"CSSEP","Chicken Soup for the Soul Entertainment, Inc.","22.75","0","n/a","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/cssep",
"PLCE","Children&#39;s Place, Inc. (The)","36.69","535150030.11","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/plce",
"CMRX","Chimerix, Inc.","3.09","191364747.51","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cmrx",
"CAAS","China Automotive Systems, Inc.","2.5","77935112.5","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/caas",
"CBPO","China Biologic Products Holdings, Inc.","106.46","4096642546.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/cbpo",
"CCCL","China Ceramics Co., Ltd.","0.7302","6657988.4268","n/a","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/cccl",
"CCRC","China Customer Relations Centers, Inc.","5.25","96230400","n/a","2015","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ccrc",
"JRJC","China Finance Online Co. Limited","7.22","15898151.2","2201960","2004","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","0.9499","42792995","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/hgsh",
"CIH","China Index Holdings Limited","2.72","173732906.24","63872392","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/cih",
"CJJD","China Jo-Jo Drugstores, Inc.","1.92","72886636.8","n/a","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/cjjd",
"CLEU","China Liberal Education Holdings Limited","4.75","30083331.75","n/a","2020","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/cleu",
"CHNR","China Natural Resources, Inc.","1.32","32882409.12","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/chnr",
"CREG","China Recycling Energy Corporation","2.4799","5699593.8484","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/creg",
"SXTC","China SXT Pharmaceuticals, Inc.","0.48","13309478.88","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sxtc",
"CXDC","China XD Plastics Company Limited","1.16","77660655.56","n/a","n/a","Capital Goods","Containers/Packaging","https://old.nasdaq.com/symbol/cxdc",
"PLIN","China Xiangtai Food Co., Ltd.","1.54","36796801.58","n/a","2019","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/plin",
"CNET","ChinaNet Online Holdings, Inc.","1.22","26464149.72","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/cnet",
"IMOS","ChipMOS TECHNOLOGIES INC.","22.2","105155561.4","4736737","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/imos",
"COFS","ChoiceOne Financial Services, Inc.","29.44","213545277.44","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cofs",
"CHPM","CHP Merger Corp.","9.9","371250000","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/chpm",
"CHPMU","CHP Merger Corp.","10.25","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/chpmu",
"CHPMW","CHP Merger Corp.","0.75","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/chpmw",
"CDXC","ChromaDex Corporation","4.45","273576632.75","n/a","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/cdxc",
"CHSCL","CHS Inc","26.49","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","24.7","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","24.9149","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","27.09","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","29.01","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","132.69","5232596048.67","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","14.76","290560459.68","n/a","2012","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/chuy",
"CDTX","Cidara Therapeutics, Inc.","4","164464728","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/cdtx",
"CIIC","CIIG Merger Corp.","9.86","318909375","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ciic",
"CIICU","CIIG Merger Corp.","10.29","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/ciicu",
"CIICW","CIIG Merger Corp.","0.7","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ciicw",
"CMCT","CIM Commercial Trust Corporation","9.42","139674202.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cmct",
"CMCTP","CIM Commercial Trust Corporation","23.51","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cmctp",
"CMPR","Cimpress PLC","80.59","2085543157.24","n/a","n/a","Miscellaneous","Publishing","https://old.nasdaq.com/symbol/cmpr",
"CNNB","Cincinnati Bancorp, Inc.","9.3","27673312.5","n/a","2020","Finance","Savings Institutions","https://old.nasdaq.com/symbol/cnnb",
"CINF","Cincinnati Financial Corporation","62.01","9971302937.31","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cinf",
"CIDM","Cinedigm Corp","2.16","221888311.2","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/cidm",
"CTAS","Cintas Corporation","261.63","27222654349.26","n/a","1983","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ctas",
"CRUS","Cirrus Logic, Inc.","56.96","3325094112","n/a","1989","Technology","Semiconductors","https://old.nasdaq.com/symbol/crus",
"CSCO","Cisco Systems, Inc.","44.75","188947755039.5","n/a","1990","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/csco",
"CTRN","Citi Trends, Inc.","16.42","174323685.32","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/ctrn",
"CTXR","Citius Pharmaceuticals, Inc.","0.87","39312590.82","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ctxr",
"CTXRW","Citius Pharmaceuticals, Inc.","0.25","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ctxrw",
"CZNC","Citizens & Northern Corp","19.42","267731926.84","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","7.01","78166371.95","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/czwi",
"CIZN","Citizens Holding Company","25.3","141430314.3","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cizn",
"CTXS","Citrix Systems, Inc.","142.17","17550978057.48","n/a","1995","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ctxs",
"CHCO","City Holding Company","60.98","984753580.08","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","14.22","228070498.86","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/civb",
"CLAR","Clarus Corporation","10.84","323349145.88","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/clar",
"CLNE","Clean Energy Fuels Corp.","2.09","419934993.06","n/a","2007","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/clne",
"CLSK","CleanSpark, Inc.","2.11","20814424.16","n/a","n/a","Basic Industries","Electric Utilities: Central","https://old.nasdaq.com/symbol/clsk",
"CACG","ClearBridge All Cap Growth ETF","35.289","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cacg",
"YLDE","ClearBridge Dividend Strategy ESG ETF","29.7682","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ylde",
"LRGE","ClearBridge Large Cap Growth ESG ETF","40.2002","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lrge",
"CLFD","Clearfield, Inc.","13.34","181792704.26","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/clfd",
"CLRO","ClearOne, Inc.","2.15","35799058.75","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/clro",
"CLPT","ClearPoint Neuro Inc.","3.83","59398125.67","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/clpt",
"CLSD","Clearside Biomedical, Inc.","1.93","104820102.62","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/clsd",
"CLIR","ClearSign Technologies Corporation","1.89","50481448.29","n/a","2012","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/clir",
"CBLI","Cleveland BioLabs, Inc.","1.82","23512792.94","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/cbli",
"CLVS","Clovis Oncology, Inc.","7.26","638814188.1","n/a","2011","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/clvs",
"CLPS","CLPS Incorporation","2.41","38360765.3","n/a","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/clps",
"CME","CME Group Inc.","167.47","60052784610.64","n/a","2002","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/cme",
"CCNE","CNB Financial Corporation","16.4","252060800.4","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ccne",
"CNSP","CNS Pharmaceuticals, Inc.","2.33","38329045.22","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cnsp",
"CCB","Coastal Financial Corporation","14.55","173522034.15","n/a","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/ccb",
"COKE","Coca-Cola Consolidated, Inc.","230.44","2160072893.16","n/a","1972","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/coke",
"COCP","Cocrystal Pharma, Inc.","1.48","77168234.52","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cocp",
"CODA","Coda Octopus Group, Inc.","4.82","51824066.42","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/coda",
"CCNC","Code Chain New Continent Limited","1.99","56743894.8","n/a","2015","Finance","Business Services","https://old.nasdaq.com/symbol/ccnc",
"CDXS","Codexis, Inc.","10.64","627956169.68","n/a","2010","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/cdxs",
"CODX","Co-Diagnostics, Inc.","18.22","500268963.26","n/a","2017","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/codx",
"CVLY","Codorus Valley Bancorp, Inc","13.65","133274682.45","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/cvly",
"JVA","Coffee Holding Co., Inc.","3.08","17153594.92","n/a","2005","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/jva",
"CCOI","Cogent Communications Holdings, Inc.","78.34","3693741419.22","n/a","n/a","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/ccoi",
"CGNX","Cognex Corporation","57.89","9939018551.56","n/a","1989","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cgnx",
"CTSH","Cognizant Technology Solutions Corporation","53.8","29083206797.6","n/a","1998","Technology","EDP Services","https://old.nasdaq.com/symbol/ctsh",
"CWBR","CohBar, Inc.","2.26","97567361.74","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cwbr",
"COHR","Coherent, Inc.","132.52","3213999608.8","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/cohr",
"CHRS","Coherus BioSciences, Inc.","17.09","1211896709.98","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/chrs",
"COHU","Cohu, Inc.","16.29","679346333.46","n/a","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/cohu",
"CGRO","Collective Growth Corporation","n/a","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/cgro",
"CGROU","Collective Growth Corporation","10.07","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/cgrou",
"CGROW","Collective Growth Corporation","n/a","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/cgrow",
"CLCT","Collectors Universe, Inc.","31.66","293497096.46","n/a","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/clct",
"COLL","Collegium Pharmaceutical, Inc.","17.43","598477037.76","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/coll",
"CIGI","Colliers International Group Inc. ","57.29","2285960429.69","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/cigi",
"CLGN","CollPlant Biotechnologies Ltd.","10.02","64317788.82","6418941","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clgn",
"CBAN","Colony Bankcorp, Inc.","11.84","112465590.72","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cban",
"HHT","Color Star Technology Co. Ltd.","0.8462","17406747.7918","n/a","n/a","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/hht",
